"year","month","cell_id","sat","n_fires"
2014,9,64,"A",1321
2014,9,64,"T",840
2014,9,65,"A",243
2014,9,65,"T",32
2014,9,70,"A",63
2014,9,70,"T",6
2014,9,71,"A",917
2014,9,71,"T",530
2014,9,72,"A",410
2014,9,72,"T",329
2014,9,73,"A",494
2014,9,73,"T",433
2014,9,74,"A",1036
2014,9,74,"T",902
2014,9,75,"A",1008
2014,9,75,"T",587
2014,9,76,"A",143
2014,9,76,"T",46
2014,9,81,"A",3
2014,9,81,"T",1
2014,9,82,"A",402
2014,9,82,"T",369
2014,9,83,"A",692
2014,9,83,"T",614
2014,9,84,"A",281
2014,9,84,"T",148
2014,9,85,"A",716
2014,9,85,"T",532
2014,9,86,"A",663
2014,9,86,"T",341
2014,9,87,"A",11
2014,9,87,"T",17
2014,9,92,"A",4
2014,9,92,"T",6
2014,9,93,"A",390
2014,9,93,"T",302
2014,9,94,"A",315
2014,9,94,"T",263
2014,9,95,"A",161
2014,9,95,"T",34
2014,9,96,"A",230
2014,9,96,"T",39
2014,9,103,"A",58
2014,9,103,"T",15
2014,9,104,"A",34
2014,9,104,"T",35
2014,9,105,"A",41
2014,9,105,"T",25
2014,9,106,"A",5
2014,9,106,"T",3
2014,9,113,"A",22
2014,9,113,"T",6
2014,9,114,"A",3
2014,9,114,"T",2
2014,9,115,"A",24
2014,9,115,"T",15
2014,9,116,"A",17
2014,9,116,"T",19
2010,11,1,"T",5
2010,11,4,"A",4
2010,11,4,"T",1
2010,11,5,"T",3
2010,11,13,"T",2
2010,11,14,"A",6
2010,11,14,"T",1
2010,11,15,"A",86
2010,11,15,"T",26
2010,11,16,"A",27
2010,11,16,"T",14
2010,11,17,"A",30
2010,11,17,"T",10
2010,11,18,"A",39
2010,11,18,"T",13
2010,11,24,"A",8
2010,11,24,"T",1
2010,11,25,"A",23
2010,11,25,"T",7
2010,11,26,"A",15
2010,11,26,"T",10
2010,11,27,"A",1
2010,11,27,"T",1
2010,11,28,"A",26
2010,11,28,"T",7
2010,11,29,"A",140
2010,11,29,"T",31
2010,11,30,"A",149
2010,11,30,"T",35
2010,11,35,"A",343
2010,11,35,"T",87
2010,11,36,"A",8
2010,11,36,"T",2
2010,11,37,"A",6
2010,11,37,"T",1
2010,11,38,"A",16
2010,11,38,"T",6
2010,11,39,"A",148
2010,11,39,"T",17
2010,11,40,"A",1200
2010,11,40,"T",213
2010,11,41,"A",2331
2010,11,41,"T",562
2010,11,42,"A",2315
2010,11,42,"T",363
2010,11,43,"A",669
2010,11,43,"T",63
2010,11,44,"A",9
2010,11,46,"A",84
2010,11,46,"T",25
2010,11,47,"A",218
2010,11,47,"T",4
2010,11,48,"A",41
2010,11,48,"T",18
2010,11,49,"A",69
2010,11,49,"T",42
2010,11,50,"A",22
2010,11,50,"T",9
2010,11,51,"A",27
2010,11,51,"T",8
2010,11,52,"A",337
2010,11,52,"T",67
2010,11,53,"A",791
2010,11,53,"T",171
2010,11,54,"A",1309
2010,11,54,"T",152
2010,11,55,"A",60
2010,11,55,"T",82
2010,11,57,"A",2
2010,11,58,"A",133
2010,11,58,"T",29
2010,11,59,"A",184
2010,11,59,"T",49
2010,11,60,"A",223
2010,11,60,"T",148
2010,11,61,"A",124
2010,11,61,"T",89
2010,11,62,"A",66
2010,11,62,"T",56
2010,11,63,"A",66
2010,11,63,"T",48
2010,11,64,"A",191
2010,11,64,"T",124
2010,11,65,"A",155
2010,11,65,"T",38
2010,11,69,"A",1
2010,11,69,"T",6
2010,11,70,"A",80
2010,11,70,"T",16
2010,11,71,"A",1332
2010,11,71,"T",795
2010,11,72,"A",419
2010,11,72,"T",365
2010,11,73,"A",52
2010,11,73,"T",67
2010,11,74,"A",18
2010,11,74,"T",19
2010,11,75,"A",13
2010,11,75,"T",6
2010,11,76,"A",15
2010,11,76,"T",8
2010,11,81,"A",1
2010,11,81,"T",1
2010,11,82,"A",856
2010,11,82,"T",599
2010,11,83,"A",1123
2010,11,83,"T",722
2010,11,84,"A",197
2010,11,84,"T",76
2010,11,85,"A",149
2010,11,85,"T",168
2010,11,86,"A",12
2010,11,86,"T",9
2010,11,87,"A",8
2010,11,87,"T",2
2010,11,92,"A",31
2010,11,92,"T",27
2010,11,93,"A",908
2010,11,93,"T",617
2010,11,94,"A",347
2010,11,94,"T",365
2010,11,95,"A",254
2010,11,95,"T",37
2010,11,96,"A",90
2010,11,96,"T",32
2010,11,102,"A",2
2010,11,103,"A",15
2010,11,103,"T",13
2010,11,104,"A",35
2010,11,104,"T",29
2010,11,105,"A",24
2010,11,105,"T",36
2010,11,106,"A",44
2010,11,106,"T",14
2010,11,113,"A",6
2010,11,113,"T",17
2010,11,114,"A",4
2010,11,116,"A",4
2010,11,116,"T",9
2014,9,3,"A",5
2014,9,3,"T",9
2014,9,4,"A",16
2014,9,4,"T",26
2014,9,5,"A",12
2014,9,5,"T",3
2014,9,6,"T",1
2014,9,14,"A",72
2014,9,14,"T",32
2014,9,15,"A",49
2014,9,15,"T",70
2014,9,16,"A",73
2014,9,16,"T",53
2014,9,17,"A",126
2014,9,17,"T",56
2014,9,18,"A",49
2014,9,18,"T",12
2014,9,24,"A",19
2014,9,24,"T",7
2014,9,25,"A",72
2014,9,25,"T",59
2014,9,26,"A",23
2014,9,26,"T",3
2014,9,27,"A",19
2014,9,27,"T",1
2014,9,28,"A",41
2014,9,28,"T",32
2014,9,29,"A",25
2014,9,29,"T",21
2014,9,30,"A",70
2014,9,30,"T",31
2014,9,35,"A",30
2014,9,35,"T",4
2014,9,36,"A",7
2014,9,36,"T",1
2014,9,37,"A",19
2014,9,37,"T",1
2014,9,38,"A",102
2014,9,38,"T",12
2014,9,39,"A",618
2014,9,39,"T",104
2014,9,40,"A",578
2014,9,40,"T",187
2014,9,41,"A",703
2014,9,41,"T",450
2014,9,42,"A",379
2014,9,42,"T",177
2014,9,43,"A",50
2014,9,43,"T",9
2014,9,46,"A",23
2014,9,46,"T",10
2014,9,47,"A",310
2014,9,47,"T",49
2014,9,48,"A",626
2014,9,48,"T",35
2014,9,49,"A",891
2014,9,49,"T",386
2014,9,50,"A",580
2014,9,50,"T",268
2014,9,51,"A",413
2014,9,51,"T",181
2014,9,52,"A",1280
2014,9,52,"T",551
2014,9,53,"A",1131
2014,9,53,"T",745
2014,9,54,"A",152
2014,9,54,"T",54
2014,9,55,"A",14
2014,9,55,"T",38
2014,9,58,"A",20
2014,9,58,"T",1
2014,9,59,"A",491
2014,9,59,"T",120
2014,9,60,"A",602
2014,9,60,"T",402
2014,9,61,"A",450
2014,9,61,"T",383
2014,9,62,"A",464
2014,9,62,"T",463
2014,9,63,"A",852
2014,9,63,"T",1046
2014,9,64,"A",571
2014,9,64,"T",649
2014,9,65,"A",132
2014,9,65,"T",21
2014,9,69,"A",1
2014,9,70,"A",5
2014,9,70,"T",2
2014,9,71,"A",436
2014,9,71,"T",291
2014,9,72,"A",366
2014,9,72,"T",268
2014,9,73,"A",124
2014,9,73,"T",78
2014,9,74,"A",216
2014,9,74,"T",256
2014,9,75,"A",586
2014,9,75,"T",389
2014,9,76,"A",118
2014,9,76,"T",59
2014,9,81,"A",2
2014,9,82,"A",144
2014,9,82,"T",136
2014,9,83,"A",590
2014,9,83,"T",497
2014,9,84,"A",198
2014,9,84,"T",31
2014,9,85,"A",80
2014,9,85,"T",74
2014,9,86,"A",159
2014,9,86,"T",101
2014,9,87,"A",15
2014,9,87,"T",10
2014,9,92,"A",7
2014,9,92,"T",10
2014,9,93,"A",290
2014,9,93,"T",143
2014,9,94,"A",213
2014,9,94,"T",190
2014,9,95,"A",191
2014,9,95,"T",9
2014,9,96,"A",90
2014,9,96,"T",3
2014,9,103,"A",18
2014,9,103,"T",19
2014,9,104,"A",42
2014,9,104,"T",22
2014,9,105,"A",21
2014,9,105,"T",48
2014,9,106,"A",32
2014,9,106,"T",15
2014,9,113,"A",3
2014,9,113,"T",15
2014,9,115,"A",11
2014,9,116,"A",5
2014,9,116,"T",13
2001,3,1,"T",10
2001,3,3,"T",606
2001,3,4,"T",784
2001,3,5,"T",512
2001,3,6,"T",44
2001,3,12,"T",95
2001,3,13,"T",252
2001,3,14,"T",766
2001,3,15,"T",4273
2001,3,16,"T",1313
2001,3,17,"T",208
2001,3,18,"T",12
2001,3,24,"T",2
2001,3,25,"T",454
2001,3,26,"T",145
2001,3,27,"T",230
2001,3,28,"T",762
2001,3,29,"T",1
2001,3,30,"T",1
2001,3,37,"T",3
2001,3,38,"T",1
2001,3,39,"T",10
2001,3,40,"T",2
2001,3,41,"T",1
2001,3,43,"T",14
2001,3,44,"T",1
2001,3,46,"T",7
2001,3,49,"T",1
2001,3,50,"T",1
2001,3,51,"T",1
2001,3,52,"T",4
2001,3,53,"T",6
2001,3,54,"T",45
2001,3,55,"T",104
2001,3,57,"T",2
2001,3,58,"T",24
2001,3,59,"T",6
2001,3,60,"T",26
2001,3,61,"T",29
2001,3,62,"T",73
2001,3,63,"T",8
2001,3,64,"T",20
2001,3,65,"T",65
2001,3,69,"T",3
2001,3,70,"T",4
2001,3,71,"T",14
2001,3,72,"T",33
2001,3,73,"T",46
2001,3,74,"T",27
2001,3,75,"T",26
2001,3,76,"T",17
2001,3,81,"T",3
2001,3,82,"T",87
2001,3,83,"T",231
2001,3,84,"T",104
2001,3,85,"T",96
2001,3,86,"T",41
2001,3,87,"T",3
2001,3,93,"T",47
2001,3,94,"T",269
2001,3,95,"T",141
2001,3,96,"T",8
2001,3,102,"T",4
2001,3,103,"T",25
2001,3,104,"T",42
2001,3,105,"T",42
2001,3,113,"T",53
2001,3,114,"T",373
2001,3,115,"T",26
2001,3,116,"T",5
2001,3,NA,"T",6
2002,3,1,"T",9
2002,3,3,"T",470
2002,3,4,"T",212
2002,3,5,"T",77
2002,3,12,"T",68
2002,3,13,"T",105
2002,3,14,"T",664
2002,3,15,"T",2557
2002,3,16,"T",363
2002,3,17,"T",14
2002,3,18,"T",2
2002,3,24,"T",1
2002,3,25,"T",532
2002,3,26,"T",87
2002,3,27,"T",29
2002,3,28,"T",236
2002,3,35,"T",1
2002,3,37,"T",1
2002,3,40,"T",1
2002,3,41,"T",3
2002,3,43,"T",4
2002,3,46,"T",3
2002,3,47,"T",3
2002,3,50,"T",1
2002,3,51,"T",3
2002,3,52,"T",14
2002,3,53,"T",16
2002,3,54,"T",7
2002,3,55,"T",22
2002,3,57,"T",1
2002,3,58,"T",11
2002,3,59,"T",5
2002,3,60,"T",23
2002,3,61,"T",91
2002,3,62,"T",186
2002,3,63,"T",27
2002,3,64,"T",53
2002,3,65,"T",20
2002,3,70,"T",2
2002,3,71,"T",10
2002,3,72,"T",37
2002,3,73,"T",78
2002,3,74,"T",68
2002,3,75,"T",7
2002,3,76,"T",7
2002,3,81,"T",1
2002,3,82,"T",15
2002,3,83,"T",526
2002,3,84,"T",197
2002,3,85,"T",112
2002,3,86,"T",39
2002,3,87,"T",3
2002,3,92,"T",6
2002,3,93,"T",76
2002,3,94,"T",236
2002,3,95,"T",65
2002,3,96,"T",10
2002,3,102,"T",3
2002,3,103,"T",11
2002,3,104,"T",17
2002,3,105,"T",61
2002,3,106,"T",2
2002,3,113,"T",31
2002,3,114,"T",81
2002,3,115,"T",152
2002,3,116,"T",5
2002,3,NA,"T",6
2010,11,1,"A",11
2010,11,1,"T",7
2010,11,3,"A",4
2010,11,3,"T",1
2010,11,4,"A",7
2010,11,4,"T",2
2010,11,5,"A",9
2010,11,5,"T",11
2010,11,6,"A",1
2010,11,13,"A",2
2010,11,13,"T",1
2010,11,14,"A",22
2010,11,14,"T",20
2010,11,15,"A",389
2010,11,15,"T",284
2010,11,16,"A",96
2010,11,16,"T",49
2010,11,17,"A",46
2010,11,17,"T",13
2010,11,18,"A",26
2010,11,18,"T",3
2010,11,24,"A",2
2010,11,25,"A",90
2010,11,25,"T",50
2010,11,26,"A",48
2010,11,26,"T",27
2010,11,27,"A",6
2010,11,28,"A",55
2010,11,28,"T",19
2010,11,29,"A",67
2010,11,29,"T",16
2010,11,30,"A",160
2010,11,30,"T",43
2010,11,35,"A",389
2010,11,35,"T",90
2010,11,36,"A",9
2010,11,37,"A",7
2010,11,38,"A",7
2010,11,39,"A",134
2010,11,39,"T",15
2010,11,40,"A",1380
2010,11,40,"T",161
2010,11,41,"A",2655
2010,11,41,"T",442
2010,11,42,"A",3132
2010,11,42,"T",598
2010,11,43,"A",1137
2010,11,43,"T",139
2010,11,44,"A",23
2010,11,44,"T",7
2010,11,46,"A",81
2010,11,46,"T",42
2010,11,47,"A",46
2010,11,47,"T",3
2010,11,48,"A",7
2010,11,48,"T",9
2010,11,49,"A",76
2010,11,49,"T",16
2010,11,50,"A",34
2010,11,50,"T",21
2010,11,51,"A",82
2010,11,51,"T",18
2010,11,52,"A",217
2010,11,52,"T",40
2010,11,53,"A",291
2010,11,53,"T",178
2010,11,54,"A",1425
2010,11,54,"T",266
2010,11,55,"A",162
2010,11,55,"T",261
2010,11,57,"T",2
2010,11,58,"A",38
2010,11,58,"T",2
2010,11,59,"A",67
2010,11,59,"T",40
2010,11,60,"A",253
2010,11,60,"T",193
2010,11,61,"A",177
2010,11,61,"T",124
2010,11,62,"A",210
2010,11,62,"T",126
2010,11,63,"A",136
2010,11,63,"T",42
2010,11,64,"A",84
2010,11,64,"T",88
2010,11,65,"A",98
2010,11,65,"T",44
2010,11,69,"A",4
2010,11,70,"A",61
2010,11,70,"T",11
2010,11,71,"A",1751
2010,11,71,"T",1013
2010,11,72,"A",599
2010,11,72,"T",551
2010,11,73,"A",94
2010,11,73,"T",112
2010,11,74,"A",70
2010,11,74,"T",59
2010,11,75,"A",34
2010,11,75,"T",18
2010,11,76,"A",19
2010,11,76,"T",12
2010,11,82,"A",682
2010,11,82,"T",642
2010,11,83,"A",1260
2010,11,83,"T",1015
2010,11,84,"A",221
2010,11,84,"T",148
2010,11,85,"A",258
2010,11,85,"T",255
2010,11,86,"A",17
2010,11,86,"T",17
2010,11,87,"A",4
2010,11,87,"T",3
2010,11,91,"T",2
2010,11,92,"A",47
2010,11,92,"T",42
2010,11,93,"A",764
2010,11,93,"T",605
2010,11,94,"A",726
2010,11,94,"T",716
2010,11,95,"A",97
2010,11,95,"T",66
2010,11,96,"A",43
2010,11,96,"T",10
2010,11,102,"A",1
2010,11,103,"A",52
2010,11,103,"T",33
2010,11,104,"A",45
2010,11,104,"T",51
2010,11,105,"A",64
2010,11,105,"T",86
2010,11,106,"A",61
2010,11,106,"T",33
2010,11,113,"A",17
2010,11,113,"T",35
2010,11,114,"A",3
2010,11,115,"A",7
2010,11,115,"T",13
2010,11,116,"A",15
2010,11,116,"T",35
2010,11,NA,"A",4
2001,3,1,"T",2
2001,3,3,"T",70
2001,3,4,"T",150
2001,3,5,"T",158
2001,3,6,"T",22
2001,3,12,"T",26
2001,3,13,"T",50
2001,3,14,"T",54
2001,3,15,"T",812
2001,3,16,"T",406
2001,3,17,"T",90
2001,3,18,"T",5
2001,3,24,"T",1
2001,3,25,"T",11
2001,3,26,"T",2
2001,3,27,"T",21
2001,3,28,"T",97
2001,3,43,"T",3
2001,3,44,"T",1
2001,3,52,"T",6
2001,3,53,"T",6
2001,3,54,"T",9
2001,3,55,"T",2
2001,3,59,"T",5
2001,3,60,"T",3
2001,3,61,"T",18
2001,3,62,"T",62
2001,3,63,"T",9
2001,3,64,"T",16
2001,3,65,"T",28
2001,3,69,"T",2
2001,3,70,"T",2
2001,3,71,"T",3
2001,3,72,"T",7
2001,3,73,"T",20
2001,3,74,"T",8
2001,3,75,"T",9
2001,3,76,"T",14
2001,3,82,"T",8
2001,3,83,"T",52
2001,3,84,"T",11
2001,3,85,"T",38
2001,3,86,"T",8
2001,3,87,"T",2
2001,3,93,"T",1
2001,3,94,"T",9
2001,3,95,"T",9
2001,3,96,"T",3
2001,3,103,"T",4
2001,3,104,"T",1
2001,3,105,"T",3
2001,3,106,"T",1
2001,3,113,"T",19
2001,3,114,"T",6
2001,3,115,"T",3
2001,3,116,"T",1
2001,3,NA,"T",1
2003,10,4,"A",1
2003,10,4,"T",14
2003,10,5,"A",14
2003,10,5,"T",5
2003,10,6,"A",1
2003,10,14,"A",12
2003,10,14,"T",1
2003,10,15,"A",19
2003,10,15,"T",17
2003,10,16,"A",16
2003,10,16,"T",10
2003,10,17,"A",17
2003,10,17,"T",8
2003,10,18,"A",4
2003,10,18,"T",8
2003,10,24,"A",6
2003,10,24,"T",1
2003,10,25,"A",15
2003,10,25,"T",10
2003,10,26,"A",5
2003,10,26,"T",8
2003,10,27,"A",1
2003,10,28,"A",1
2003,10,29,"A",10
2003,10,29,"T",20
2003,10,30,"A",27
2003,10,30,"T",8
2003,10,35,"A",57
2003,10,35,"T",16
2003,10,36,"A",6
2003,10,36,"T",1
2003,10,37,"A",5
2003,10,38,"A",4
2003,10,39,"A",99
2003,10,39,"T",3
2003,10,40,"A",64
2003,10,40,"T",47
2003,10,41,"A",494
2003,10,41,"T",320
2003,10,42,"A",401
2003,10,42,"T",160
2003,10,43,"A",82
2003,10,43,"T",13
2003,10,44,"A",4
2003,10,46,"A",14
2003,10,46,"T",10
2003,10,47,"A",131
2003,10,47,"T",6
2003,10,48,"A",62
2003,10,48,"T",18
2003,10,49,"A",196
2003,10,49,"T",78
2003,10,50,"A",107
2003,10,50,"T",37
2003,10,51,"A",86
2003,10,51,"T",37
2003,10,52,"A",559
2003,10,52,"T",148
2003,10,53,"A",696
2003,10,53,"T",200
2003,10,54,"A",321
2003,10,54,"T",98
2003,10,55,"A",28
2003,10,55,"T",33
2003,10,57,"T",1
2003,10,58,"A",61
2003,10,58,"T",8
2003,10,59,"A",86
2003,10,59,"T",27
2003,10,60,"A",148
2003,10,60,"T",104
2003,10,61,"A",530
2003,10,61,"T",153
2003,10,62,"A",234
2003,10,62,"T",102
2003,10,63,"A",264
2003,10,63,"T",244
2003,10,64,"A",359
2003,10,64,"T",114
2003,10,65,"A",78
2003,10,65,"T",7
2003,10,69,"A",2
2003,10,70,"A",38
2003,10,70,"T",25
2003,10,71,"A",478
2003,10,71,"T",186
2003,10,72,"A",196
2003,10,72,"T",107
2003,10,73,"A",216
2003,10,73,"T",264
2003,10,74,"A",161
2003,10,74,"T",178
2003,10,75,"A",381
2003,10,75,"T",216
2003,10,76,"A",23
2003,10,76,"T",10
2003,10,81,"T",1
2003,10,82,"A",170
2003,10,82,"T",136
2003,10,83,"A",451
2003,10,83,"T",349
2003,10,84,"A",510
2003,10,84,"T",133
2003,10,85,"A",463
2003,10,85,"T",248
2003,10,86,"A",103
2003,10,86,"T",39
2003,10,87,"A",6
2003,10,87,"T",1
2003,10,92,"A",21
2003,10,92,"T",2
2003,10,93,"A",64
2003,10,93,"T",35
2003,10,94,"A",115
2003,10,94,"T",235
2003,10,95,"A",205
2003,10,95,"T",79
2003,10,96,"A",244
2003,10,96,"T",24
2003,10,102,"A",1
2003,10,102,"T",3
2003,10,103,"A",41
2003,10,103,"T",38
2003,10,104,"A",84
2003,10,104,"T",47
2003,10,105,"A",8
2003,10,105,"T",20
2003,10,106,"A",2
2003,10,106,"T",7
2003,10,113,"A",12
2003,10,113,"T",13
2003,10,114,"A",93
2003,10,114,"T",90
2003,10,115,"A",119
2003,10,115,"T",99
2003,10,116,"A",3
2003,10,116,"T",7
2008,12,1,"A",2
2008,12,1,"T",2
2008,12,3,"A",31
2008,12,3,"T",60
2008,12,4,"A",82
2008,12,4,"T",80
2008,12,5,"A",71
2008,12,5,"T",17
2008,12,6,"T",1
2008,12,12,"A",2
2008,12,13,"A",3
2008,12,14,"A",87
2008,12,14,"T",31
2008,12,15,"A",1397
2008,12,15,"T",941
2008,12,16,"A",297
2008,12,16,"T",159
2008,12,17,"A",14
2008,12,17,"T",3
2008,12,18,"A",16
2008,12,18,"T",8
2008,12,24,"A",32
2008,12,24,"T",4
2008,12,25,"A",390
2008,12,25,"T",269
2008,12,26,"A",292
2008,12,26,"T",236
2008,12,27,"A",1
2008,12,27,"T",3
2008,12,28,"A",44
2008,12,28,"T",15
2008,12,29,"A",28
2008,12,29,"T",13
2008,12,30,"A",244
2008,12,30,"T",173
2008,12,35,"A",366
2008,12,35,"T",305
2008,12,36,"A",33
2008,12,36,"T",6
2008,12,37,"A",6
2008,12,38,"A",11
2008,12,38,"T",1
2008,12,39,"A",61
2008,12,40,"A",750
2008,12,40,"T",125
2008,12,41,"A",2405
2008,12,41,"T",505
2008,12,42,"A",3315
2008,12,42,"T",961
2008,12,43,"A",3128
2008,12,43,"T",247
2008,12,44,"A",38
2008,12,44,"T",10
2008,12,46,"A",138
2008,12,46,"T",40
2008,12,47,"A",145
2008,12,47,"T",13
2008,12,49,"A",15
2008,12,49,"T",8
2008,12,50,"A",16
2008,12,50,"T",2
2008,12,51,"A",4
2008,12,51,"T",1
2008,12,52,"A",76
2008,12,52,"T",8
2008,12,53,"A",209
2008,12,53,"T",52
2008,12,54,"A",1291
2008,12,54,"T",450
2008,12,55,"A",333
2008,12,55,"T",351
2008,12,57,"A",4
2008,12,57,"T",5
2008,12,58,"A",9
2008,12,59,"A",61
2008,12,59,"T",24
2008,12,60,"A",288
2008,12,60,"T",210
2008,12,61,"A",158
2008,12,61,"T",80
2008,12,62,"A",115
2008,12,62,"T",43
2008,12,63,"A",56
2008,12,63,"T",7
2008,12,64,"A",62
2008,12,64,"T",70
2008,12,65,"A",98
2008,12,65,"T",37
2008,12,70,"A",11
2008,12,70,"T",2
2008,12,71,"A",210
2008,12,71,"T",140
2008,12,72,"A",873
2008,12,72,"T",770
2008,12,73,"A",169
2008,12,73,"T",192
2008,12,74,"A",57
2008,12,74,"T",69
2008,12,75,"A",70
2008,12,75,"T",11
2008,12,76,"A",34
2008,12,76,"T",3
2008,12,81,"A",7
2008,12,81,"T",1
2008,12,82,"A",357
2008,12,82,"T",370
2008,12,83,"A",1846
2008,12,83,"T",1399
2008,12,84,"A",382
2008,12,84,"T",263
2008,12,85,"A",374
2008,12,85,"T",346
2008,12,86,"A",24
2008,12,86,"T",15
2008,12,87,"A",1
2008,12,87,"T",1
2008,12,92,"A",1
2008,12,92,"T",2
2008,12,93,"A",326
2008,12,93,"T",228
2008,12,94,"A",916
2008,12,94,"T",641
2008,12,95,"A",311
2008,12,95,"T",134
2008,12,96,"A",193
2008,12,96,"T",13
2008,12,102,"A",26
2008,12,102,"T",18
2008,12,103,"A",40
2008,12,103,"T",47
2008,12,104,"A",51
2008,12,104,"T",39
2008,12,105,"A",198
2008,12,105,"T",150
2008,12,106,"A",62
2008,12,106,"T",20
2008,12,113,"A",23
2008,12,113,"T",18
2008,12,114,"A",9
2008,12,114,"T",9
2008,12,115,"A",24
2008,12,115,"T",26
2008,12,116,"A",42
2008,12,116,"T",21
2008,12,NA,"A",3
2003,10,4,"A",58
2003,10,4,"T",17
2003,10,5,"A",21
2003,10,5,"T",10
2003,10,14,"A",4
2003,10,14,"T",2
2003,10,15,"A",54
2003,10,15,"T",19
2003,10,16,"A",59
2003,10,16,"T",32
2003,10,17,"A",69
2003,10,17,"T",31
2003,10,18,"A",123
2003,10,18,"T",24
2003,10,24,"A",5
2003,10,24,"T",2
2003,10,25,"A",15
2003,10,25,"T",12
2003,10,26,"A",3
2003,10,26,"T",3
2003,10,27,"A",1
2003,10,28,"A",11
2003,10,28,"T",7
2003,10,29,"A",116
2003,10,29,"T",54
2003,10,30,"A",106
2003,10,30,"T",69
2003,10,35,"A",124
2003,10,35,"T",29
2003,10,36,"A",5
2003,10,36,"T",1
2003,10,37,"A",6
2003,10,38,"A",13
2003,10,38,"T",1
2003,10,39,"A",260
2003,10,39,"T",6
2003,10,40,"A",364
2003,10,40,"T",140
2003,10,41,"A",1731
2003,10,41,"T",747
2003,10,42,"A",2164
2003,10,42,"T",324
2003,10,43,"A",354
2003,10,43,"T",51
2003,10,44,"A",3
2003,10,46,"A",60
2003,10,46,"T",27
2003,10,47,"A",381
2003,10,47,"T",30
2003,10,48,"A",640
2003,10,48,"T",123
2003,10,49,"A",2526
2003,10,49,"T",292
2003,10,50,"A",230
2003,10,50,"T",104
2003,10,51,"A",212
2003,10,51,"T",61
2003,10,52,"A",861
2003,10,52,"T",220
2003,10,53,"A",1234
2003,10,53,"T",574
2003,10,54,"A",1303
2003,10,54,"T",256
2003,10,55,"A",74
2003,10,55,"T",114
2003,10,57,"A",1
2003,10,58,"A",230
2003,10,58,"T",45
2003,10,59,"A",552
2003,10,59,"T",59
2003,10,60,"A",3073
2003,10,60,"T",664
2003,10,61,"A",2270
2003,10,61,"T",1028
2003,10,62,"A",680
2003,10,62,"T",734
2003,10,63,"A",855
2003,10,63,"T",474
2003,10,64,"A",1357
2003,10,64,"T",811
2003,10,65,"A",699
2003,10,65,"T",82
2003,10,69,"A",3
2003,10,70,"A",179
2003,10,70,"T",50
2003,10,71,"A",2582
2003,10,71,"T",561
2003,10,72,"A",885
2003,10,72,"T",512
2003,10,73,"A",576
2003,10,73,"T",462
2003,10,74,"A",122
2003,10,74,"T",139
2003,10,75,"A",951
2003,10,75,"T",717
2003,10,76,"A",480
2003,10,76,"T",307
2003,10,81,"A",1
2003,10,82,"A",766
2003,10,82,"T",482
2003,10,83,"A",1103
2003,10,83,"T",899
2003,10,84,"A",815
2003,10,84,"T",251
2003,10,85,"A",482
2003,10,85,"T",180
2003,10,86,"A",140
2003,10,86,"T",46
2003,10,87,"A",9
2003,10,87,"T",2
2003,10,92,"A",20
2003,10,92,"T",31
2003,10,93,"A",1196
2003,10,93,"T",770
2003,10,94,"A",631
2003,10,94,"T",732
2003,10,95,"A",929
2003,10,95,"T",177
2003,10,96,"A",445
2003,10,96,"T",28
2003,10,102,"A",10
2003,10,102,"T",10
2003,10,103,"A",20
2003,10,103,"T",35
2003,10,104,"A",382
2003,10,104,"T",223
2003,10,105,"A",133
2003,10,105,"T",96
2003,10,106,"A",62
2003,10,106,"T",20
2003,10,113,"A",30
2003,10,113,"T",8
2003,10,114,"A",4
2003,10,114,"T",2
2003,10,115,"A",50
2003,10,115,"T",25
2003,10,116,"A",16
2003,10,116,"T",26
2003,10,NA,"A",1
2003,10,1,"A",1
2003,10,1,"T",2
2003,10,3,"A",2
2003,10,3,"T",9
2003,10,4,"A",24
2003,10,4,"T",18
2003,10,5,"A",27
2003,10,5,"T",6
2003,10,6,"A",1
2003,10,12,"A",1
2003,10,13,"A",3
2003,10,14,"A",18
2003,10,14,"T",6
2003,10,15,"A",160
2003,10,15,"T",131
2003,10,16,"A",81
2003,10,16,"T",47
2003,10,17,"A",101
2003,10,17,"T",51
2003,10,18,"A",81
2003,10,18,"T",52
2003,10,24,"A",5
2003,10,25,"A",76
2003,10,25,"T",26
2003,10,26,"A",23
2003,10,26,"T",15
2003,10,27,"A",3
2003,10,27,"T",1
2003,10,28,"A",48
2003,10,28,"T",21
2003,10,29,"A",188
2003,10,29,"T",33
2003,10,30,"A",288
2003,10,30,"T",95
2003,10,35,"A",191
2003,10,35,"T",53
2003,10,36,"A",18
2003,10,36,"T",3
2003,10,37,"A",17
2003,10,38,"A",132
2003,10,38,"T",7
2003,10,39,"A",714
2003,10,39,"T",48
2003,10,40,"A",1674
2003,10,40,"T",508
2003,10,41,"A",2601
2003,10,41,"T",1353
2003,10,42,"A",4357
2003,10,42,"T",898
2003,10,43,"A",1580
2003,10,43,"T",70
2003,10,44,"A",9
2003,10,44,"T",1
2003,10,46,"A",122
2003,10,46,"T",26
2003,10,47,"A",540
2003,10,47,"T",27
2003,10,48,"A",232
2003,10,48,"T",73
2003,10,49,"A",1037
2003,10,49,"T",313
2003,10,50,"A",349
2003,10,50,"T",133
2003,10,51,"A",165
2003,10,51,"T",57
2003,10,52,"A",348
2003,10,52,"T",100
2003,10,53,"A",629
2003,10,53,"T",281
